FIPS,Hospitalizations,Cases,State,County,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,% Children in Poverty,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Frequent Mental Distress,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Children Uninsured,% Disconnected Youth,Average Reading Performance,Average Math Performance,% Enrolled in Free or Reduced Lunch,Black/White Segregation Index,non-White/White Segregation Index,Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,% Homeowners,% Severe Housing Cost Burden,Population,% less than 18 years of age,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,internet_consumer,internet_nonconsumer,internet_all,internet_hhs,internet_ratio,covid_cases,internet_percent,%  Adults with Obesity,Heart Disease Death Rate,Hypertension Death Rate,% Adults 65 and Older,COPD Mortality Rate,% Diagnosed Diabetes,% Nonwhite,% households wo car,Number of Hospitals,% disabled,% Without Health Insurance,% Limited English Proficiency,% workers commuting by public transit,% Veterans in Civilian Adult Population,opioid death rate,% Below Poverty,Median Household Income,% No College Degree,Unemployment Rate,% Not in Labor Force,% Jobs in Leisure and Hospitality,% Part-time,% Self-Employed,Hospitalization Rate,Case Rate,Presence of Water Violation (dummy Y/N),Other Primary Care Provider Ratio (:1)
51013,827,15007,Virginia,Arlington,2789.489529,11.2943892,2.7765487369999997,3.190494208,6.751883132000001,12.32935636,9.3,13.4,99.98940408,22.22970988,23.80952381,431.1,10.11781012,80.01191999999999,64.83637,40,51,92.2,90.33656272,7.3,3.913721798,19.93667755,14.04464495,149.4029304,30.20866419,9.7,15.58015987,52.24211737,44.5,85.21029222,160.560225,28.96312029,3.124581529,9.854781153,439.8,7.3,0.08396520699999999,8.113463225,2.679864062,34.34890717,4.221368956,8.615696496,3.738851569,3.600531573,30.99165894,51.63889217,33.73453369,1.4957380809999998,7.890340538999999,3.020866419,32.23602485,43.45467741,13.264420499999998,237521,18.08640078,9.038358714,0.649205754,11.03397173,0.129251729,15.79018276,61.21521887,3.618322923,49.89537767,0.0,0.698,0.698,107.0,102.31,0.698,4026,69.8,18.9,186.7,91.2,11.097000000000001,23.57,5.9,28.55614466,0.129107614,1,5.9,6.7,4.529393788999999,26.5,6.652,2.105077025,7.6,118986.0,35.03257621,1.9,20.41557672,10.0424266,22.13729761,7.133424098,348.2,6318.2,0,1616
51015,165,5685,Virginia,Augusta,5801.065281,14.20776217,3.509360941,4.059512278,6.1006726979999994,15.83391222,8.9,26.3,50.78101695,16.24196422,35.82089552,231.6,18.65901169,49.23879,30.480940000000004,50,54,94.8,51.24135124,12.2,3.967049463,21.94379067,13.57393804,124.8902991,71.7010814,8.9,9.903254178,85.45690027,32.3,80.74734829,296.0749167,20.68501888,0.0,11.75651522,94.3,7.7,4.118477517,15.51432194,15.72857844,33.35385312,5.527970871,11.00258546,3.001567622,3.14854962,41.2179116,36.64099932,27.53433988,2.109931255,18.83996396,15.24985687,24.50704225,78.88179677,10.11690964,75457,19.03335675,4.378652743,0.24384748899999997,0.670580596,0.038432485,2.875810064,90.57741495,0.481707745,49.27707171,66.4379661,18.0,1.0,19.0,28.79,0.61,518,61.0,34.3,275.4,152.5,21.892,47.39,15.6,7.255592295,0.042896839000000006,1,13.1,10.4,0.327678602,0.3,9.894,6.62629047,7.3,63621.0,14.81790633,2.4,39.65542065,6.177213414,40.63593747,10.32441662,218.7,7534.1,0,1020
51017,7,264,Virginia,Bath,0.0,16.54532901,3.815772448,4.10303672,5.395683452999999,17.09847449,8.3,20.7,100.0,15.72324294,25.0,279.3,29.07711757,23.27205,46.59832,46,30,93.6,62.64949402,14.8,3.0251654510000003,24.26470588,13.96323016,111.2223334,99.55652095,8.0,11.63895487,83.55834137,34.7,75.95662509,415.1159858,0.0,0.0,12.90721025,0.0,8.4,9.215489355,0.0,0.0,33.60159502,5.890804598,0.0,3.461007523,3.0472918260000004,51.89189189,0.0,0.0,0.0,0.0,0.0,0.0,72.18609305,5.946535733999999,4292,15.1444548,4.54333644,0.209692451,0.44268406299999996,0.0,2.399813607,91.07642125,0.236630383,49.65051258,100.0,1.0,0.0,2.0,1.847,0.81,15,81.0,25.9,311.7,191.3,27.996,50.04,5.2,5.827452766,0.029778018,1,16.7,12.6,0.8004001999999999,1.8,7.065,116.49580619999999,9.9,54385.0,11.27700127,2.5,30.786206899999996,40.22675737,40.37593985,4.9104859339999996,163.1,6151.0,0,1431
51019,210,6224,Virginia,Bedford,7384.318126,14.03666356,3.343219765,3.497114547,7.431838171,14.50709498,9.0,26.7,53.20435793,17.51580666,42.85714286,175.7,15.57845084,70.53633,26.667679999999997,0,0,91.8,65.69985030000001,13.1,3.9961998999999997,26.14078754,12.44004412,82.53613393,78.92274312,9.2,10.02595717,84.71874226,43.2,78.38136786,344.28317389999995,47.74637128,6.825187142000001,10.94602087,81.9,8.2,1.6812534119999998,14.06164112,16.28679567,32.30463351,5.159509203,4.978813559,3.1698639660000003,3.07267712,37.29807593,33.80917069,29.88943605,2.406003905,18.06829132,15.42464035,0.0,81.62532846,7.45002827,78747,19.83948595,6.992012394,0.35302932200000003,1.250841302,0.027937572,2.2731024669999997,87.72016712,0.5428925529999999,50.73590105,78.43205778,18.0,1.0,19.0,28.447,0.64,828,64.0,33.4,301.9,183.5,21.848000000000003,38.8,11.9,10.44950454,0.037543502,0,14.1,10.3,0.7081971420000001,0.1,10.488,6.3494482329999995,8.6,66591.0,17.40487908,2.9,40.17432157,9.954366974,39.66297943,8.800627264,266.7,7903.8,1,2625
51021,25,665,Virginia,Bland,7081.091231999999,12.88908607,3.247445499,3.585467346,6.41025641,15.4475826,8.4,27.2,99.92672919,18.85410445,16.66666667,126.0,17.839445,0.0,47.67202,45,41,95.2,54.395604399999996,15.0,4.643414497,18.0861244,7.874015748,75.79777155,105.126461,8.6,7.421875,89.79913352,39.2,77.18812961,396.0710461,0.0,0.0,10.75844879,156.6,8.5,8.504770498,0.0,21.82691258,34.55070908,5.052430887,0.0,3.064321537,3.0922386910000004,48.35616438,0.0,0.0,0.0,0.0,0.0,14.0,82.71898534,8.576118178,6293,15.33449865,3.861433339,0.174797394,0.572064198,0.015890671999999998,0.842205625,93.6596218,0.096789805,45.25663436,100.0,2.0,0.0,2.0,2.5610000000000004,0.59,64,59.0,27.6,403.5,176.2,23.631,65.09,12.2,3.148751357,0.038656775,0,18.5,9.2,0.15854141900000002,0.6,7.7989999999999995,79.45336088,13.4,49023.0,10.5156724,2.8,47.95918367,1.223865375,50.98765432,4.20824295,397.3,10567.3,0,524
51023,64,2492,Virginia,Botetourt,5716.251777,12.39068158,3.148958852,3.549662619,6.525679758,14.06754357,8.7,18.9,90.80185833,18.6592979,20.0,195.8,10.2989558,51.21716,27.045709999999996,46,51,95.3,67.61501211,8.6,4.296029381,19.76205192,18.67919981,105.79131909999998,77.64208803,9.0,10.29688087,87.1056329,46.1,79.70325217,284.94138829999997,39.05639744,0.0,10.81327173,86.7,6.9,8.426956489,14.04212638,11.19227905,32.28787848,4.747459427,0.0,3.6366112989999997,3.3825934660000003,27.83993115,26.24425599,27.43731638,0.0,14.90348244,15.04691629,36.66666667,86.26244206,8.960237481,33277,18.86888842,3.1312918830000003,0.294497701,0.820386453,0.027045707000000002,1.812062385,92.65258287,0.581559838,50.43423386,64.09738144,9.0,1.0,10.0,13.238,0.67,312,67.0,28.5,303.4,168.3,23.259,38.79,4.3,6.4264643910000006,0.037241275,0,15.0,8.1,0.357115721,0.0,10.838,15.02539291,5.7,74178.0,17.15894256,2.5,36.84932496,8.280812325,36.34803922,11.1919418,192.3,7488.7,1,1849
51025,53,1290,Virginia,Brunswick,10785.313390000001,22.8818003,4.32609007,4.1483856910000005,11.21121121,20.05498959,6.9,33.0,16.55386027,14.57942901,21.875,757.2,32.61600538,36.93672,18.31055,44,47,88.7,50.54892601,27.0,5.0296856110000006,65.0,7.387343018999999,131.9775638,88.95171019,9.3,15.20325203,85.24091564,45.1,74.87058959,516.6544761,89.82304859,0.0,13.31510572,440.5,18.3,3.950682891,20.462032699999998,30.15941405,40.03839705,5.609756097999999,0.0,2.720717038,2.6555933990000002,96.77615572,18.65201491,19.45338314,0.0,16.96742223,12.18516578,48.57142857,71.69312169,15.36247527,16384,16.32080078,54.60205078,0.33569335899999997,0.994873047,0.06103515599999999,2.392578125,40.61889648,0.46438657,46.45385742,75.50762877,2.0,0.0,3.0,6.047999999999999,0.38,367,38.0,44.4,452.5,308.1,21.773000000000003,36.42,12.5,58.22382238,0.097883598,0,20.1,12.7,0.198412698,0.2,9.202,30.51757812,20.9,43835.0,8.167411621,4.7,56.91455359,4.42804428,55.04846147,7.883817427,323.5,7873.5,1,5461
51027,100,1397,Virginia,Buchanan,12358.81069,21.15731352,4.442817763,4.640089804,8.623298033,20.40106367,0.0,32.9,28.81981907,15.11389068,17.39130435,69.7,39.76697062,27.888820000000003,18.84925,35,29,90.0,41.07385152,32.4,4.895510614,43.37381204,7.901831366000001,215.6392943,113.7235435,9.5,13.75342466,88.61489191,40.0,73.3016205,589.7582304,84.14239482,0.0,14.62830235,87.6,15.1,0.0,33.89151634,26.54011665,35.48534161,5.809240746,0.0,3.2062485689999995,3.03467439,81.73483780000001,70.30465921,44.95273448,0.0,18.21467301,20.75905952,0.0,78.06335250000001,12.69953884,21221,17.25649121,3.067715942,0.141369398,0.447669761,0.01413694,0.7304085579999999,95.01437256,0.21193425300000002,49.413317,100.0,5.0,1.0,6.0,9.022,0.57,173,57.0,35.9,467.3,307.9,23.061999999999998,97.73,8.8,4.765561478,0.07160274900000001,1,25.5,12.9,0.18036298,0.5,4.059,23.56156637,21.7,36881.0,6.73470635,5.6,63.277205599999995,4.138893195,60.276275399999996,5.480093677,471.2,6583.1,1,1061
51029,56,2104,Virginia,Buckingham,7453.953820999999,19.103107,4.020968985,4.016880768,10.55226825,18.92620817,7.5,38.3,36.53913449,16.79309713,46.875,345.7,21.83406114,23.43979,64.70969000000001,39,40,95.3,33.66225611,24.9,4.330269741,37.33419605,12.30588925,129.1269259,79.94638889,8.8,14.05975395,83.63664169,57.8,78.76475194,372.32838169999997,0.0,0.0,12.54391107,452.6,14.8,4.456827647,0.0,31.01918998,36.05930673,6.60708586,0.0,2.8242907039999996,2.9980084330000003,73.71948301,15.63662688,12.00077735,0.0,10.20178169,0.0,52.14285714,75.25313197,13.82098879,16999,17.64809695,33.62550738,0.41767162799999996,0.447085123,0.035296193999999996,2.506029767,61.18006942,0.22786057399999998,44.91440673,100.0,3.0,0.0,4.0,5.705,0.57,693,57.0,42.1,312.7,135.7,20.189,39.68,10.4,38.74970595,0.062401402,0,17.6,14.0,0.5491676679999999,1.0,9.067,29.41349491,16.8,47202.0,7.353637367999999,4.2,54.66638661,4.036979969,48.99536321,9.429169157,329.4,12377.2,1,3400
51031,157,4341,Virginia,Campbell,7451.466365,15.855956900000002,3.4865500469999997,3.8932760460000004,7.647058824,18.65570502,8.3,32.6,43.78943146,16.71528845,39.53488372,298.1,20.23830384,16.36066,16.37167,36,53,91.3,65.63326477,16.6,4.302766763,30.313427299999997,14.17924014,198.79272,79.2998334,9.5,10.45077372,85.44825251,31.5,78.55151590000001,369.8867924,48.38263755,5.922416346,12.26785435,117.9,10.7,3.95798702,15.15748628,16.86979632,36.10897552,5.542254146,8.401639344,3.113345271,3.239186666,45.92780241,21.46217816,19.23657852,4.931171231,15.92850135,14.91418885,24.70588235,75.2319554,9.615822814,54973,19.33312717,14.41434886,0.36381496399999996,1.080530442,0.065486694,2.7595365000000003,79.53540829,0.640940045,51.38886362,61.11374494,14.0,1.0,15.0,22.608,0.62,475,62.0,38.2,338.4,196.2,20.293,40.03,12.9,18.41943085,0.054803609,0,15.5,11.7,0.688243237,0.1,9.177999999999999,9.095374093,10.8,48984.0,15.02359201,3.1,42.59039846,7.717870852999999,39.117554,9.073366378,285.6,7896.6,0,5497
51033,61,2527,Virginia,Caroline,8638.318073999999,16.177108,3.614599464,3.835863849,9.005628518,17.01580762,8.5,31.5,45.62620424,17.6786525,23.25581395,453.0,28.28678171,16.41443,25.99766,38,37,88.0,58.08940926,15.2,3.106884558,39.31463274,11.4901021,142.65574650000002,93.93211751,8.9,10.624715,80.62450489,55.3,77.25914786,418.816707,49.26628427,0.0,11.72796396,245.7,11.3,1.245670186,31.72484712,20.53064557,37.18229735,5.716234652000001,0.0,3.1869850019999997,3.100132559,51.29411765,14.67097986,13.26056314,4.774568737,21.17494454,20.50630734,44.66666667,81.27577674,7.952718676,30772,23.00467958,26.855583000000003,0.757181854,0.9846613809999999,0.116989471,5.037046666,63.53503185,0.49201369100000003,50.55894970000001,78.40252233,6.0,0.0,6.0,10.815,0.55,368,55.0,42.6,313.9,205.1,16.944000000000003,45.42,12.2,34.15716936,0.048173833,0,12.1,11.3,0.806525525,0.5,13.697000000000001,35.74678279,9.6,64647.0,13.19689831,3.2,36.21498236,9.619611158,32.07007694,6.614139077999999,198.2,8212.0,0,7693
51035,188,2570,Virginia,Carroll,7266.805212,15.23122896,3.766533724,4.233717012,6.693363843999999,17.51056721,8.7,24.5,42.36735237,17.07397079,34.48275862,171.7,30.71297989,97.6168,30.368470000000002,43,49,91.3,56.11295157,23.0,4.216552175,33.92142597,11.44472869,97.73029808,82.31007961,9.0,10.95727848,81.08256737,36.1,78.56026177,372.30447089999996,45.09989627,0.0,12.82160753,65.8,10.0,1.7560588659999998,0.0,20.19677429,33.64264478,5.940073593999999,0.0,3.158472438,3.099419899,57.78828474,0.0,19.28073853,0.0,22.69480109,14.84280124,54.81481482,76.97777778,10.02066116,29636,18.16709408,0.75921177,0.310433257,0.22270211899999998,0.047239843,3.698204886,94.32109596,0.908191392,50.47914698,97.1439984,8.0,1.0,8.0,12.517000000000001,0.62,510,62.0,34.4,282.3,161.5,25.414,60.86,11.7,2.6161813169999997,0.047056004000000005,0,18.3,13.1,0.509090909,0.0,7.593,16.87137265,13.9,45698.0,10.68987228,3.6,46.1622585,12.76150628,42.32299125,11.36416096,634.4,8671.9,0,1140
51036,35,494,Virginia,Charles City,11456.9414,18.35193286,3.822201652,4.036179052,11.35734072,17.1836978,8.0,32.2,32.34564498,14.53547069,54.54545455,285.6,18.62197393,28.55511,14.40715,45,50,89.8,49.15254237,18.8,4.998069771,33.94327539,17.13306682,71.13893434,94.07337723,8.7,11.558669,82.00427742,67.1,75.60157542,476.6292518,0.0,0.0,12.51282168,255.6,14.1,0.54767253,0.0,34.43665681,39.56548418,10.34180543,0.0,2.933197109,3.154848103,62.46153846,10.13225853,11.89959694,0.0,0.0,0.0,0.0,83.57843137,13.15789474,6941,15.15631753,45.20962397,6.843394324,0.576285838,0.07203573,1.7864860969999998,42.71718773,0.134028295,51.80809682,100.0,0.698,0.698,1.0,2.8989999999999996,0.698,83,69.8,38.2,315.9,167.8,25.491999999999997,33.53,12.8,56.88348821,0.061055535999999994,0,16.8,15.2,0.070028011,2.0,10.075,72.03572972,12.5,56465.0,9.617145997,3.4,39.12613355,3.9663461539999996,39.70822886,8.425126526,504.3,7117.1,0,2314
51037,53,831,Virginia,Charlotte,10275.88009,19.2906581,4.08194717,4.36028161,11.09969168,19.3077453,6.4,24.6,21.42857143,15.06717083,29.41176471,503.3,28.03738318,57.76054,33.50645,38,43,89.0,50.16778524,29.7,4.752523317,49.52494062,14.85271062,217.9903755,103.9398139,9.3,15.34276387,74.80556693,52.4,75.31585847,452.85316229999995,116.4935443,0.0,13.83709872,145.8,15.8,15.03023096,0.0,25.78497674,38.03401003,7.593014427000001,0.0,3.182609722,3.15862822,56.17021277,1.8690853269999999,2.681573658,0.0,20.87017231,23.09773642,32.5,69.46951354,11.55544652,11938,20.86614173,27.77684704,0.36857095,0.326687887,0.016753225,2.060646675,68.03484671,0.07029877,50.61149271,100.0,2.0,0.0,2.0,4.493,0.37,132,37.0,35.6,372.6,240.0,22.618000000000002,45.26,13.0,31.18644068,0.09236590300000001,0,21.0,14.8,0.352190183,0.3,10.607000000000001,41.88306249,19.3,43001.0,7.148775003,3.5,45.00051916,3.5458452719999998,45.19079606,14.46117274,444.0,6961.0,1,2388
51041,923,26975,Virginia,Chesterfield,6397.317138,12.98513405,3.4305524110000003,3.533395992,8.017465277000001,15.08434351,8.5,23.6,74.8494795,17.83389011,34.32835821,487.8,12.66943034,87.60212,75.16726,47,52,90.9,71.00363942,9.9,3.5383072710000003,28.78550163,8.52738221,136.0273431,65.78986083,9.3,11.90396098,84.28443801,39.4,79.40249458,303.2461601,42.72747804,6.096625767000001,10.70514821,209.0,8.6,7.222556205,23.46862381,9.953418851,37.95368016,4.340487382,5.786245727000001,3.334110087,3.398627339,35.81019553,35.82600138,30.75314966,4.721493557,13.77527236,12.12228205,55.10204082,75.45890578,9.913118024,348556,23.75371533,23.35148441,0.599903602,3.717623567,0.129677871,9.150036149,61.11500017,2.363507075,51.78995628,5.92880001,0.698,8.0,0.698,120.90700000000001,0.698,6132,69.8,32.9,280.0,125.5,15.405999999999999,41.45,9.7,31.73750247,0.030329096,4,10.5,9.8,2.346150719,0.5,9.924,24.09942735,6.6,81641.0,25.08439951,2.7,30.459738399999996,11.01175715,35.84757088,7.868802146,264.8,7739.1,0,1621
51043,43,958,Virginia,Clarke,7437.442623000001,13.84598998,3.351138072,3.774555315,5.437100213,15.26259452,9.2,20.8,75.45959812,17.42759436,15.78947368,199.9,10.42944785,48.24924,34.42815,36,52,99.4,66.14771904,8.0,5.096385945,32.87037037,16.54259719,72.96226808,94.19456719,9.0,17.26296959,79.61096124,54.1,78.16589990000001,321.62102749999997,84.17508418,0.0,11.35541292,154.1,7.9,0.286765786,0.0,10.90599036,32.17272554,7.5219798110000005,0.0,3.1230438539999996,2.970219834,21.7325228,24.29656368,22.04966557,0.0,25.37869261,20.77821335,0.0,74.76502926,17.6078504,14523,19.88569855,4.523858707,0.585278524,1.473524754,0.075741927,6.252151759,85.35426565,0.6790799559999999,50.161812299999994,69.52401311,3.0,0.0,4.0,5.568,0.63,98,63.0,27.8,319.7,126.9,21.848000000000003,52.1,6.7,10.18447616,0.05316092,0,10.8,10.6,0.9576165990000001,0.4,9.777999999999999,34.42814845,6.3,85567.0,17.33925468,2.5,35.15777007,7.108525171,37.14188654,14.138746,296.1,6596.4,0,4841
51045,15,306,Virginia,Craig,0.0,13.40434239,3.4077939539999997,3.834047195,8.450704225,14.99022844,8.7,31.6,95.81888247,17.88799181,75.0,276.6,26.89721422,19.75504,59.24171,47,45,88.1,53.86576041,21.2,4.571900897,17.05069124,0.0,48.04920238,77.73329706,8.4,7.991360691000001,83.14500942,82.7,79.93926304,390.22860299999996,0.0,0.0,11.52245284,0.0,8.8,4.2826513969999995,0.0,0.0,33.05162302,5.186721992,0.0,3.20556308,3.262681553,56.02605863,0.0,0.0,0.0,0.0,0.0,36.0,72.19770521,4.49282075,5064,17.53554502,0.355450237,0.394944708,0.157977883,0.0,1.4810426540000001,96.97867299,0.061576355,50.47393365,100.0,1.0,0.0,1.0,2.344,0.56,31,56.0,27.6,293.5,170.2,24.147,47.86,5.5,0.410717778,0.062713311,0,17.8,8.9,0.08826125300000001,0.0,8.111,98.73617694,11.2,53319.0,16.21621622,3.2,45.39442607,4.871447903,33.72536554,6.086956522,296.2,6042.7,0,0
51047,185,4509,Virginia,Culpeper,7700.12567,14.7840693,3.516115964,3.769398368,7.181957521,16.05802258,9.0,27.8,66.82087858,19.03499423,20.58823529,407.6,21.36870222,39.000040000000006,38.566109999999995,40,50,92.1,54.95013379,11.3,3.9949421089999997,24.97163236,9.165009165,159.13721280000001,86.17197862,8.8,15.08429459,81.13995822,48.8,77.65866883,367.55370710000005,35.52397869,5.55926173,11.53451993,220.5,8.4,1.415837679,33.93724221,14.35795531,33.272458,6.706352197,9.405405405,3.2522251630000003,3.2850224669999997,48.34816531,27.52971281,30.86501193,3.1587501689999997,18.40173429,14.69291801,36.94915254,74.18209785,12.14061368,51859,24.80572321,14.09591392,0.782892073,1.6969089259999999,0.160049365,11.28251605,70.08426696,2.8372102889999997,49.97203957,61.92250851,13.0,1.0,14.0,16.837,0.76,1221,76.0,32.8,285.8,127.1,16.048,44.67,11.7,23.80773043,0.050543446,1,11.3,12.5,2.786487606,1.2,9.762,25.06797277,9.2,79739.0,15.82717056,2.6,38.02317451,9.62759995,38.04611273,10.90080189,356.7,8694.7,0,1127
51049,26,465,Virginia,Cumberland,7282.801545,19.228031100000003,4.148884957,4.242102083,9.819967267,18.55514551,5.6,35.2,47.26422603,14.70804597,25.0,591.2,18.84057971,30.577920000000002,10.19472,40,43,94.2,53.81604697,25.2,5.12890095,42.23149114,6.115584547999999,180.4216712,79.88856569,8.7,18.8494492,78.73394909,59.0,79.25476838,332.9662373,0.0,0.0,13.389311,214.3,16.0,23.91927986,0.0,23.35493665,36.38476725,5.5891238670000005,0.0,3.341929709,3.512274155,74.60674157,0.040822735,0.41255514600000004,0.0,0.0,0.0,0.0,72.97501893,12.79913955,9809,19.36996636,30.48221022,0.672851463,0.417983485,0.020389438,2.956468549,63.61504741,0.204918033,51.71781017,96.00079586,2.0,0.0,2.0,3.972,0.4,107,40.0,42.8,281.0,177.7,23.057,40.54,15.2,36.57265481,0.086606244,0,17.8,12.4,0.151400454,0.2,9.932,50.97359568,13.8,52005.0,7.2906403939999995,3.0,43.13582053,2.4,38.37382251,16.64616646,265.1,4740.5,0,0
51051,40,918,Virginia,Dickenson,10851.252390000001,21.28796528,4.523690084,4.825966352,8.325171401,20.79302195,0.0,26.4,60.07671509,15.87609466,11.11111111,223.2,37.61755486,27.05994,6.88563,38,39,91.4,53.13024036,28.7,5.700016046,29.38983051,2.705993776,194.8416499,131.1984578,9.4,15.11147812,88.11607554,46.6,74.24253573,556.0476239,0.0,0.0,15.06989301,0.0,14.1,0.0,31.621981800000004,21.72434638,33.20442,5.28576148,0.0,3.2969994430000003,3.278202352,70.58270677,0.0,42.10234586,0.0,33.58665306,24.09767591,41.42857143,76.2883068,16.60217431,14523,19.76864284,0.461337189,0.254768299,0.21345452,0.013771259,1.005301935,97.43854576,0.049285362,49.32176548,100.0,4.0,0.0,4.0,6.096,0.58,102,58.0,36.0,459.2,263.1,22.978,106.83,6.4,1.597593583,0.10416666699999999,1,25.6,11.6,0.10272213699999999,0.2,7.735,34.42814845,24.2,37161.0,7.35483871,4.9,61.39849869,5.474238876,59.42172383,6.847426471,275.4,6321.0,0,1210
51053,88,2085,Virginia,Dinwiddie,8184.371487,17.04635342,3.574032153,3.9679970069999997,9.679618269,17.54048604,7.6,27.8,31.65958359,17.34844458,32.43243243,563.7,15.93323217,14.180370000000002,7.01041,46,49,87.7,54.60859499,17.8,4.309270101,32.12927757,7.7992058989999995,250.17548280000003,70.41652441,9.3,15.56307395,88.50712678,49.4,77.40228277,376.4555108,66.28955277,0.0,12.28970139,149.8,13.1,7.611135947,14.13743947,14.75902082,38.2138393,5.763293311,0.0,3.2042223119999997,3.4188087960000004,54.93542435,21.76130261,22.44713207,8.142908036,18.8590896,17.78195061,41.48148148,76.02733134,10.04205046,28529,19.93059694,31.80623226,0.452171475,0.8973325390000001,0.042062463,3.855725753,61.65655999,0.8085550340000001,51.13393389,71.20817114,5.0,0.0,6.0,10.347000000000001,0.49,413,49.0,45.5,329.5,185.6,17.941,45.85,12.6,35.46347322,0.044360684000000004,1,15.1,11.2,1.53017034,0.5,9.641,17.52602615,10.7,58474.0,12.22379396,3.3,40.96385542,3.974706414,41.2766419,5.9803564929999995,308.5,7308.4,0,28529
51057,42,750,Virginia,Essex,10160.19521,17.61781624,3.67601127,4.079497995,13.33333333,16.92732204,7.2,33.3,24.54488387,14.89562924,31.25,662.0,21.58828065,18.13565,54.95009,50,53,93.3,44.54756381,23.4,4.066739358,47.97507788,12.69495829,210.60178340000002,63.28770591,8.5,12.93588302,86.9140625,51.4,76.53125719,402.2128576,128.5948095,0.0,12.53210963,188.7,14.0,10.05285716,0.0,18.00295763,35.54856045,6.045454546,0.0,3.06969915,0.0,70.42052744,18.33688153,12.74898861,0.0,0.0,0.0,0.0,69.63925611,13.67868226,10919,18.57312941,37.58585951,0.9066764359999999,1.062368349,0.20148365199999999,3.883139482,54.51964466,0.7903614459999999,53.17336752,77.27558067,2.0,0.0,2.0,4.47,0.44,182,44.0,35.4,362.6,203.6,23.738000000000003,44.47,10.1,44.46357376,0.044966442999999995,1,13.7,12.0,0.156845171,0.0,8.175,45.79173917,16.2,53538.0,12.69821134,3.5,38.81753764,12.4041621,36.97070876,10.23237649,384.7,6868.8,0,2184
51059,3873,75417,Virginia,Fairfax,3508.736143,9.985845701,2.541686412,2.861168125,7.066660088,9.366159879,9.6,16.2,99.60627738,16.88383894,25.139664800000002,286.8,9.068916422000001,106.23171,104.36264,37,51,91.5,80.53367676,7.2,3.8451206239999998,19.2986301,8.690102077999999,95.58017032,36.58844575,8.3,14.13336384,70.67620148,49.5,85.33116133,167.07901999999999,33.40266777,4.126588,9.055649801,231.5,4.9,1.77773435,9.453500412999999,4.380471981,32.27067146,4.7029720489999995,3.5914129860000004,3.4987010130000002,3.362679832,28.97742814,39.89686543,25.57805072,1.481076487,8.692234016,4.249996327,16.64203613,68.03093952,12.21086412,1150795,23.38922223,9.815996768,0.553269696,20.21107148,0.088286793,16.39006078,50.26638107,6.678173612,50.39333678,1.393975924,377.0,36.0,413.0,393.38,0.96,21176,96.0,20.8,177.7,84.2,13.982999999999999,21.64,6.0,38.01984908,0.04352026,7,7.1,8.8,6.6842947210000005,9.7,8.621,6.951715987999999,6.0,127898.0,31.07462109,2.3,29.19059533,8.835214215,33.102895000000004,9.835349922,336.5,6553.5,0,1139
51061,192,4583,Virginia,Fauquier,6727.057312999999,13.25156419,3.272282572,3.657065924,5.489671002000001,13.92019232,9.5,22.1,65.39423033,19.881442800000002,28.16901409,259.1,11.91515908,51.824659999999994,53.76724,38,51,96.1,68.04494666,6.8,3.970985985,19.91123166,13.38803714,64.62652478,77.1143632,9.1,11.88781917,80.78091985,60.8,79.53571151,315.49506210000004,33.690658500000005,4.15957648,10.72332967,121.5,5.9,1.1360342909999999,27.723472700000002,15.00037501,30.85293878,6.291951205,5.31766023,3.1978710489999997,3.136947255,26.33752244,20.7070664,17.8264195,2.29172396,14.89993771,10.68626007,19.62025317,78.15312539,10.38163412,70675,23.36469756,7.411390166,0.49522462,1.673859215,0.097629997,8.936681995,79.37318712,1.421349437,50.49027237,57.49582074,18.0,2.0,21.0,23.980999999999998,0.77,955,77.0,33.3,261.2,110.5,16.95,42.74,8.3,13.08833104,0.025603603,1,9.9,10.1,1.253441828,1.1,11.417,21.22391227,6.1,103827.0,23.34560736,2.4,32.17606384,11.676929300000001,35.21142728,11.81187569,271.7,6484.6,0,1812
